Time,X,Y,Z
1697307467.5862591,2.791637420654297,3.1662700176239014,1.1636760234832764
1697307467.6791515,2.8629472255706787,0.49432843923568726,3.186959981918335
1697307467.7722814,3.1713240146636963,0.8228425979614258,3.1813530921936035
1697307467.8654199,0.23041152954101562,3.029494285583496,3.178194522857666
1697307467.9575968,2.9269917011260986,3.1512656211853027,3.1259164810180664
1697307468.0483768,1.7433929443359375,0.03282920643687248,3.189566135406494
1697307468.1388872,1.5442312955856323,3.1592416763305664,3.190197706222534
1697307468.229337,3.165480375289917,3.117466688156128,3.177088737487793
1697307468.3221138,3.1861703395843506,1.548890471458435,2.866342782974243
1697307468.416383,2.4503302574157715,3.150160074234009,3.1935935020446777
1697307468.509807,0.23499177396297455,0.01032282691448927,3.1855385303497314
1697307468.6026368,3.1840381622314453,0.9944438934326172,2.9434173107147217
1697307468.6955197,1.4066659212112427,3.1204674243927,0.8523772954940796
1697307468.7885883,3.10870099067688,3.1708502769470215,3.1732983589172363
1697307468.8817804,2.3760197162628174,2.412029981613159,3.178431272506714
1697307468.9724455,2.8544974327087402,3.175746440887451,0.9221075773239136
1697307469.0628314,3.1199147701263428,3.176457166671753,1.6802961826324463
1697307469.1557837,1.7831147909164429,1.4119569063186646,3.184748888015747
1697307469.2486956,3.0364437103271484,3.182616710662842,0.0042421561665833
1697307469.342275,3.172903537750244,3.0895113945007324,1.3192464113235474
1697307469.43594,2.377835988998413,0.42309772968292236,3.189329147338867
1697307469.531408,0.00037263851845636964,3.0903799533843994,3.1822218894958496
1697307469.6245558,3.184117078781128,1.9647451639175415,3.165480375289917
1697307469.7174492,1.7331268787384033,3.18190598487854,3.191540241241455
1697307469.8103588,3.1884605884552,2.7609972953796387,2.879530906677246
1697307469.9010992,2.405712366104126,3.191777229309082,3.1916191577911377
1697307469.9913404,3.188934326171875,2.5357754230499268,2.1005730628967285
1697307470.0817168,3.1473171710968018,2.786109685897827,3.192882776260376
1697307470.174355,1.8190460205078125,3.171402931213379,3.1783523559570312
1697307470.26806,2.9585795402526855,3.185459613800049,0.27976763248443604
1697307470.3608365,1.8155713081359863,2.812406539916992,3.1888554096221924
1697307470.4535916,3.1675333976745605,3.1903557777404785,3.116518974304199
1697307470.5463583,2.676104784011841,3.1802475452423096,0.06670723110437393
1697307470.6386108,2.806483745574951,3.0522377490997314,3.1883814334869385
1697307470.72959,3.1660330295562744,3.189802885055542,3.1736931800842285
1697307470.820332,2.313870429992676,3.177088737487793,0.12711909413337708
1697307470.9127936,0.021852411329746246,0.5788260698318481,3.1879076957702637
1697307471.0055065,0.051150187849998474,2.2505366802215576,3.188065528869629
1697307471.1079874,3.165875196456909,1.6153041124343872,1.0866016149520874
1697307471.1909323,1.5740818977355957,1.5143017768859863,2.942074775695801
1697307471.2727396,3.090695858001709,1.8234683275222778,2.1352407932281494
1697307471.353923,0.02690647542476654,1.80720055103302,3.185380697250366
1697307471.4348874,3.1835644245147705,2.9355204105377197,0.11306247115135193
1697307471.5165734,0.012770889326930046,0.7763293981552124,3.184591054916382
1697307471.5980706,3.1884605884552,2.552596092224121,2.213184118270874
1697307471.6793485,1.151277780532837,1.9788018465042114,2.2689366340637207
1697307471.7603698,0.27163374423980713,3.122915506362915,3.1883814334869385
1697307471.8411987,3.183485269546509,1.4426761865615845,0.6942798495292664
1697307471.922032,0.0017151242354884744,3.0193073749542236,3.1846699714660645
1697307472.0039518,3.18388032913208,2.922490358352661,2.467071771621704
1697307472.0851865,3.1116228103637695,3.1721928119659424,3.0997774600982666
1697307472.1662076,2.5662577152252197,2.879056930541992,3.1613738536834717
1697307472.2477825,3.1826956272125244,2.2926275730133057,1.5419411659240723
1697307472.3290658,1.5605779886245728,2.646728038787842,3.1881446838378906
1697307472.410563,3.166111946105957,1.7516847848892212,0.48951128125190735
1697307472.4923584,2.0593509674072266,2.0199451446533203,3.1545825004577637
1697307472.5735524,0.078868567943573,3.1787471771240234,3.185854434967041
1697307472.6546016,3.0216763019561768,3.1302597522735596,0.14267612993717194
1697307472.7360427,0.03053908422589302,0.8503240942955017,3.1870391368865967
1697307472.8174949,1.3861337900161743,3.1574254035949707,1.4939275979995728
1697307472.8985782,2.4339044094085693,2.113682270050049,3.178431272506714
1697307472.9797513,3.163900852203369,3.1432108879089355,0.8170778155326843
1697307473.0602531,1.1934475898742676,2.597529888153076,3.191540241241455
1697307473.1410172,0.06323256343603134,2.97342586517334,2.4281396865844727
1697307473.2221339,1.4996134042739868,0.008348583243787289,3.1887762546539307
1697307473.302924,1.239960789680481,3.175509452819824,3.1601102352142334
1697307473.3832517,3.1875128746032715,1.6265966892242432,3.0539751052856445
1697307473.4637368,1.5324647426605225,3.11786150932312,3.126232385635376
1697307473.5440693,3.191145420074463,0.08242221176624298,3.1892502307891846
1697307473.6252258,2.5162699222564697,3.1819849014282227,0.9017333984375
1697307473.705797,-0.0015223121736198664,0.5748775601387024,3.1881446838378906
1697307473.7861025,2.2644355297088623,2.504977226257324,2.801034927368164
1697307473.866922,1.9973597526550293,3.0027236938476562,2.494553327560425
1697307473.9474237,2.284177780151367,1.8496862649917603,0.9019702672958374
1697307474.028532,0.5115438103675842,1.4852408170700073,2.690951108932495
1697307474.109361,1.1492246389389038,1.5334913730621338,2.0268943309783936
1697307474.189946,1.3005306720733643,1.3320395946502686,1.465893268585205
1697307474.2752125,2.2043395042419434,1.5003241300582886,3.0886425971984863
1697307474.3557646,1.1083182096481323,3.190908432006836,2.979506492614746
1697307474.4368298,1.9982284307479858,1.0098429918289185,2.031395673751831
1697307474.517466,1.709751844406128,1.1923420429229736,2.309843063354492
1697307474.5977976,1.0444316864013672,1.976590633392334,2.054218053817749
1697307474.6783934,1.8276537656784058,1.2007129192352295,2.33329701423645
1697307474.7587779,1.132719874382019,1.7379441261291504,2.045215368270874
1697307474.8397927,3.0651886463165283,0.9522740244865417,1.5950088500976562
1697307474.9204113,0.022879017516970634,3.172508478164673,2.02089262008667
1697307475.001082,3.17930006980896,0.051781944930553436,2.0900702476501465
1697307475.0816028,-0.0017591711366549134,3.045762062072754,2.809405565261841
1697307475.1620426,3.1864073276519775,0.9807031154632568,3.024519205093384
1697307475.2428594,2.0630624294281006,3.179457902908325,3.1838011741638184
1697307475.3233569,0.9153161644935608,3.158452033996582,3.1691129207611084
1697307475.4037044,3.1704554557800293,0.853009045124054,2.98811411857605
1697307475.4840398,0.34918203949928284,3.1450271606445312,2.318450689315796
1697307475.564665,3.1866440773010254,1.5450999736785889,1.4744219779968262
1697307475.645626,0.018930530175566673,3.1616897583007812,3.0349433422088623
1697307475.7263887,3.187196969985962,1.7464728355407715,3.0610032081604004
1697307475.8068268,1.2351436614990234,3.18451189994812,3.1803267002105713
1697307475.8872032,1.3901612758636475,3.155845880508423,3.1855385303497314
1697307475.968339,3.1041207313537598,1.9730370044708252,3.195488691329956
1697307476.0495126,0.646818995475769,3.1500022411346436,2.7908477783203125
1697307476.1303287,3.181748151779175,1.320115089416504,2.379573345184326
1697307476.2255468,0.17560651898384094,3.183643341064453,3.1287593841552734
1697307476.318735,1.6467339992523193,3.053895950317383,3.1876707077026367
1697307476.4118452,3.150081157684326,0.5447111129760742,3.1702184677124023
1697307476.5051925,0.5053842067718506,3.1528451442718506,2.29539155960083
1697307476.5979679,3.184354066848755,1.1371421813964844,3.093933582305908
1697307476.6903539,1.601405382156372,1.5608938932418823,3.1916191577911377
1697307476.7824492,0.2524440884590149,3.1710081100463867,2.4487507343292236
1697307476.872723,3.1771678924560547,0.4275989830493927,1.79053795337677
1697307476.9634109,0.04230557754635811,3.176614999771118,2.421900987625122
1697307477.056205,3.175983190536499,0.6432653665542603,1.1804965734481812
1697307477.148789,0.013165738433599472,3.188539505004883,2.6400156021118164
1697307477.2413092,3.1809582710266113,0.40714582800865173,1.3537561893463135
1697307477.3338854,0.017903923988342285,3.178826093673706,2.6185357570648193
1697307477.4269614,3.1813530921936035,0.09726852178573608,2.238612413406372
1697307477.5185428,0.17837046086788177,3.187591791152954,3.114860773086548
1697307477.6083899,3.0995404720306396,1.8024623394012451,3.173140287399292
1697307477.6986725,2.480496644973755,1.862005591392517,3.193119764328003
1697307477.7885425,0.2769246995449066,2.648386240005493,2.0808308124542236
1697307477.8817832,1.475685477256775,1.5607359409332275,2.0366077423095703
1697307477.9743242,1.5342020988464355,1.2218767404556274,2.3597519397735596
1697307478.0672066,1.2381445169448853,1.9392379522323608,1.9265238046646118
1697307478.159622,1.3498077392578125,1.7855628728866577,1.980776071548462
1697307478.2522376,1.347043752670288,1.6238328218460083,2.083120822906494
1697307478.344895,1.6071702241897583,1.4741851091384888,2.104916572570801
1697307478.4351206,1.640653371810913,1.5334913730621338,1.9106509685516357
1697307478.52509,1.6247804164886475,1.488478660583496,1.97090482711792
1697307478.6174793,1.685745120048523,1.2552019357681274,2.188387632369995
1697307478.7099583,2.198495626449585,1.580162525177002,2.0747501850128174
1697307478.8031614,1.5348339080810547,2.246983051300049,1.38763427734375
1697307478.8961167,1.6489452123641968,1.0088952779769897,3.1329448223114014
1697307478.9884965,1.8768519163131714,2.093465805053711,1.0333759784698486
1697307479.0801868,1.8416314125061035,1.1004213094711304,2.875345468521118
1697307479.170479,1.1311404705047607,2.4595696926116943,1.8973840475082397
1697307479.2610307,1.3325923681259155,2.1841232776641846,1.641127109527588
1697307479.3541508,2.2553539276123047,0.8369781970977783,2.595555543899536
1697307479.4466975,1.808306097984314,2.044346809387207,1.6777691841125488
1697307479.5391884,2.2517213821411133,0.5329446196556091,3.1349189281463623
1697307479.6321814,2.3770463466644287,2.9104080200195312,0.7056514620780945
1697307479.7253776,1.5722655057907104,0.525363564491272,3.190039873123169
1697307479.8173962,1.5817419290542603,3.147475242614746,0.9201333522796631
1697307479.9075947,1.8719557523727417,2.1316871643066406,1.5464423894882202
1697307479.9975932,0.025485020130872726,2.8630261421203613,2.4671506881713867
1697307480.0899959,1.9951485395431519,0.40351322293281555,2.053744077682495
1697307480.183395,1.7913275957107544,1.1426700353622437,2.607164144515991
1697307480.2761226,1.51801335811615,1.5318330526351929,2.14345383644104
1697307480.3685126,1.291370153427124,1.6348885297775269,2.268857717514038
1697307480.4625278,1.726414442062378,2.107285499572754,1.7978031635284424
1697307480.5558937,1.7420505285263062,1.6427065134048462,1.9878833293914795
1697307480.6490955,1.5269368886947632,1.584190011024475,1.9957013130187988
1697307480.7412472,1.4018487930297852,1.4914004802703857,1.9769065380096436
1697307480.8315053,1.450336217880249,1.2719435691833496,1.6503666639328003
1697307480.921496,1.392372488975525,1.1576743125915527,1.2840259075164795
1697307481.0163207,1.4760804176330566,1.3886609077453613,1.8526082038879395
1697307481.1112502,1.5250415802001953,1.3737355470657349,2.1681711673736572
1697307481.2045124,1.5294638872146606,1.208925724029541,1.6238328218460083
1697307481.296827,1.4753696918487549,1.0981311798095703,1.2968980073928833
1697307481.389132,1.5518124103546143,1.2796826362609863,1.7032763957977295
1697307481.4819293,1.6379684209823608,1.278103232383728,2.2799134254455566
1697307481.5750585,1.4745010137557983,1.2339590787887573,1.5800045728683472
1697307481.667344,1.4145629405975342,1.04877507686615,1.0723869800567627
1697307481.7576072,1.4440187215805054,1.2826834917068481,1.5202244520187378
1697307481.8474464,1.7155166864395142,1.2086098194122314,2.2472989559173584
1697307481.9399993,1.4681833982467651,1.2633358240127563,1.8293910026550293
1697307482.0330381,1.5781092643737793,1.287421703338623,1.4512839317321777
1697307482.125648,1.5309643745422363,1.2554389238357544,1.3058216571807861
1697307482.2184143,1.5353076457977295,1.2150063514709473,2.0951242446899414
1697307482.3117096,1.4979549646377563,1.2923967838287354,1.9062286615371704
1697307482.4036834,1.4337526559829712,1.2463573217391968,1.7136213779449463
1697307482.4947948,1.2765238285064697,1.3010834455490112,1.7377071380615234
1697307482.5851643,1.614672303199768,1.3019521236419678,1.7486050128936768
1697307482.677737,1.8318390846252441,1.1763901710510254,1.6690824031829834
1697307482.7702415,1.6843236684799194,1.264204502105713,1.7144111394882202
1697307482.8626578,1.2773925065994263,1.313718557357788,1.703355312347412
1697307482.9559352,1.0663063526153564,1.4426761865615845,1.73857581615448
1697307483.048579,1.4410178661346436,1.394662618637085,1.7076196670532227
1697307483.140366,1.8491334915161133,1.1631232500076294,1.7418135404586792
1697307483.2306283,1.8720346689224243,1.2886852025985718,1.7920383214950562
1697307483.320633,1.5364922285079956,1.177258849143982,1.7194651365280151
1697307483.4141111,1.0246893167495728,1.4737902879714966,1.6760318279266357
1697307483.5069745,1.3110336065292358,1.2780241966247559,1.7677946090698242
1697307483.599611,1.5420200824737549,1.1024744510650635,1.779561161994934
1697307483.691966,1.5589196681976318,1.3510712385177612,1.6979854106903076
1697307483.7831526,1.5989573001861572,1.5823736190795898,1.5950088500976562
1697307483.8743486,1.577319622039795,1.4039020538330078,1.7301260232925415
1697307483.9645717,1.327775239944458,0.6052809357643127,1.9647451639175415
1697307484.0543342,1.4667619466781616,0.9621452689170837,1.8008040189743042
1697307484.1471267,1.689693570137024,1.8104382753372192,1.610723853111267
1697307484.2400658,1.5924028158187866,1.4347002506256104,1.5890071392059326
1697307484.333105,1.38534414768219,0.6005427241325378,1.8482648134231567
1697307484.4260561,1.4804236888885498,1.0565930604934692,1.7516058683395386
1697307484.5184505,1.6923785209655762,1.7290204763412476,1.573686957359314
1697307484.610102,1.6248594522476196,1.5561556816101074,1.5988783836364746
1697307484.7000456,1.441254734992981,0.9029179215431213,1.911993384361267
1697307484.790657,1.2782611846923828,1.2582818269729614,2.122368812561035
1697307484.8832471,1.4099037647247314,1.4735532999038696,1.8180984258651733
1697307484.9757197,1.4707103967666626,1.449783444404602,1.7610032558441162
1697307485.068222,1.556471586227417,1.4512048959732056,2.0003604888916016
1697307485.1608462,1.4564169645309448,1.465893268585205,2.1580631732940674
1697307485.2544389,1.5649213790893555,1.5499171018600464,2.1227636337280273
1697307485.3464608,1.489031434059143,1.5214879512786865,1.9698781967163086
1697307485.4365075,1.5267789363861084,1.482240080833435,1.924312710762024
1697307485.5265436,1.557261347770691,1.3825801610946655,1.9196535348892212
1697307485.6190236,1.57487154006958,1.3505184650421143,1.934736728668213
1697307485.7123163,1.555129051208496,1.384554386138916,1.9307881593704224
1697307485.8049781,1.5334913730621338,1.4216701984405518,1.952031135559082
1697307485.897204,1.5289111137390137,1.4348582029342651,1.9890679121017456
1697307485.9896028,1.5279635190963745,1.4335156679153442,2.002018928527832
1697307486.0815132,1.5296218395233154,1.4323310852050781,1.9763537645339966
1697307486.1748283,1.5425728559494019,1.4172478914260864,1.9540842771530151
1697307486.270811,1.5527600049972534,1.4036650657653809,1.9529787302017212
1697307486.361463,1.5486536026000977,1.4085612297058105,1.9574799537658691
1697307486.453822,1.5360183715820312,1.419853925704956,1.9666404724121094
1697307486.5460958,1.530727505683899,1.43533194065094,1.9685357809066772
1697307486.6391654,1.5311223268508911,1.4275139570236206,1.9719314575195312
1697307486.7321117,1.5405197143554688,1.422065019607544,1.9606387615203857
1697307486.824525,1.5411514043807983,1.4073766469955444,1.9608756303787231
1697307486.9163713,1.546600341796875,1.405955195426941,1.963007926940918
1697307487.0065224,1.5397299528121948,1.4161423444747925,1.9655349254608154
1697307487.0972426,1.5390982627868652,1.421749234199524,1.970983862876892
1697307487.1898556,1.5336493253707886,1.4252238273620605,1.9700361490249634
1697307487.2823513,1.5398879051208496,1.4237234592437744,1.9672722816467285
1697307487.374701,1.5410724878311157,1.4271191358566284,1.9532946348190308
1697307487.4670477,1.5469951629638672,1.4329628944396973,1.9603228569030762
1697307487.5589466,1.5488115549087524,1.4324101209640503,1.9550318717956543
1697307487.6493213,1.4648666381835938,0.6190216541290283,2.650439500808716
1697307487.739212,1.6867716312408447,1.8052263259887695,2.3115015029907227
1697307487.831659,2.1484289169311523,1.6685296297073364,2.507267475128174
1697307487.9245925,0.023510776460170746,0.4257037341594696,2.4178736209869385
1697307488.017805,0.23799261450767517,1.6580266952514648,0.8409266471862793
1697307488.1108682,1.678164005279541,1.0213725566864014,3.187354803085327
1697307488.2034292,-0.0007327823550440371,0.5406047105789185,-0.0046804314479231834
1697307488.2947385,2.4092659950256348,1.8174666166305542,3.125837564468384
1697307488.385199,1.0274531841278076,1.075150966644287,2.9934051036834717
1697307488.475983,0.02540604956448078,0.6535314321517944,0.08787112683057785
1697307488.5684867,2.9791905879974365,1.0948933362960815,3.1890132427215576
1697307488.6609764,-0.0005748763796873391,0.3036954402923584,0.01750907488167286
1697307488.7533672,3.1898820400238037,3.1210203170776367,3.18388032913208
1697307488.8457515,0.111798956990242,0.8267121315002441,1.1750476360321045
1697307488.9392645,1.2698113918304443,0.8055482506752014,1.3278541564941406
1697307489.032069,2.7033493518829346,1.3130078315734863,3.1730613708496094
1697307489.1239445,0.003294519381597638,0.723577618598938,0.01569277048110962
1697307489.2139983,1.9130200147628784,2.278491973876953,2.828437328338623
1697307489.3039663,1.118347406387329,1.7546067237854004,3.074902057647705
1697307489.397054,0.0024258519988507032,0.0325922966003418,0.022405199706554413
1697307489.4897556,2.2481677532196045,3.149449348449707,2.861604690551758
1697307489.5820208,1.090076208114624,1.8583729267120361,2.960474729537964
1697307489.6744335,0.006295369938015938,0.18737301230430603,0.01885155960917473
1697307489.7657166,1.9279452562332153,2.4529361724853516,2.3952882289886475
1697307489.8563826,1.553075909614563,1.1999231576919556,2.832859754562378
1697307489.9466755,0.43976032733917236,0.16913099586963654,0.4853258728981018
1697307490.0391395,2.2608816623687744,2.1562469005584717,2.9381263256073
1697307490.1321046,0.7588770985603333,1.0890495777130127,1.7508161067962646
1697307490.224643,1.610092043876648,1.3339347839355469,1.5883753299713135
1697307490.3177052,1.8284434080123901,1.8266271352767944,3.183485269546509
1697307490.410366,0.40169692039489746,0.5533188581466675,0.05186091735959053
1697307490.5028791,2.0598247051239014,2.326347589492798,2.7864253520965576
1697307490.5948374,1.4448083639144897,1.7749018669128418,3.1664278507232666
1697307490.685029,0.005821551196277142,0.07673639059066772,0.002267912495881319
1697307490.7756577,2.705244541168213,3.0794031620025635,3.1936724185943604
1697307490.8679657,0.17165802419185638,0.8666707873344421,1.4957438707351685
1697307490.9603133,0.34728676080703735,0.16115505993366241,0.42854663729667664
1697307491.0527618,1.7877739667892456,2.3144233226776123,2.951077461242676
1697307491.145408,1.6649760007858276,1.0558034181594849,2.0895962715148926
1697307491.238734,1.6043272018432617,1.5470741987228394,2.02026104927063
1697307491.3309016,1.4310675859451294,1.4566538333892822,1.7542908191680908
1697307491.4213355,1.8480279445648193,2.0475845336914062,2.182070016860962
1697307491.513199,0.36687126755714417,1.7722959518432617,1.5987993478775024
1697307491.605874,3.1673755645751953,3.18940806388855,3.1634271144866943
1697307491.698995,0.0037683378905057907,0.4921172857284546,-0.00033801744575612247
1697307491.7919476,2.6480705738067627,2.4399852752685547,3.1820638179779053
1697307491.884581,0.6359211802482605,2.6822643280029297,1.3797372579574585
1697307491.977073,0.027380293235182762,2.043241024017334,0.5960415005683899
1697307492.0697646,3.157109498977661,3.0517637729644775,3.1848278045654297
1697307492.162281,0.015534831210970879,1.3376463651657104,-0.003575089620426297
1697307492.2524247,1.3813166618347168,1.5984834432601929,2.5860791206359863
1697307492.342506,0.448604941368103,0.4403921067714691,0.3350464403629303
1697307492.4351583,0.2359394133090973,0.2125643640756607,0.2725023925304413
1697307492.5276785,0.21880297362804413,0.3907201290130615,0.4039870500564575
1697307492.667851,0.21825018525123596,0.3647390604019165,0.36860859394073486
1697307492.7495232,0.21564418077468872,0.3316507339477539,0.33228251338005066
1697307492.8297982,0.20711544156074524,0.3021160662174225,0.3021950423717499
1697307492.9101522,0.21817120909690857,0.27155476808547974,0.27313417196273804
1697307492.9917688,0.20190344750881195,0.24841663241386414,0.24691620469093323
1697307493.072202,0.20664162933826447,0.2241729199886322,0.22369909286499023
1697307493.1527572,0.2029300481081009,0.20142962038516998,0.20024508237838745
1697307493.2332952,0.20300902426242828,0.17900221049785614,0.17750179767608643
1697307493.314189,0.20379871129989624,0.16020742058753967,0.1581542044878006
1697307493.3949003,0.20403562486171722,0.14212334156036377,0.14030703902244568
1697307493.475422,0.2061678171157837,0.12648732960224152,0.12443412095308304
1697307493.5556607,0.20703648030757904,0.11093029379844666,0.10792943835258484
1697307493.63663,0.2141437530517578,0.0952153131365776,0.09347797185182571
1697307493.7176313,0.21532830595970154,0.0820273607969284,0.0787895992398262
1697307493.7980564,0.23278062045574188,0.07207717001438141,0.07010293006896973
1697307493.878532,0.23475486040115356,0.06133728846907616,0.05975789204239845
1697307493.9593527,0.23720292747020721,0.05249267444014549,0.050439462065696716
